num_reads,num_writes,total_ops,ratio_rw,avg_io_size,avg_elapsed,std_elapsed,rango_tiempo
-0.3130294599358097,0.13848915833125128,-0.23035274647495477,-0.2398218302400831,-0.08938829306850173,-0.3736401822258354,-0.2867120383698965,0.9105001935519874
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4027203626556672,-0.4626994179650375,-1.3655589506175347
3.765124894702032,3.0178738451529323,3.849468263475371,0.7863272246826274,-0.12005807367344033,2.1175874506470094,2.210956434535349,0.9119801486718726
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.44936293241260283,-0.4626994179650375,-1.3655589506175347
4.6467130000051755,3.314304403945664,4.656325396142041,0.9143553946220182,-0.11807601532286949,2.908002506707578,3.186847534061257,0.9125368708668156
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4469420377885404,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4500085043123528,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.5741670437472254,-0.40456587098892965,-0.2552090472018318,-0.1806576335845104,-0.4505644134482486,-0.45789632965388666,-0.25127601733182503
-0.31165976090214664,-0.4127041037783808,-0.35616174537546597,-0.18028158464657387,0.4808967588173804,-0.4051627878260126,-0.38062122058165787,0.9066439493216779
-0.3184459970234773,0.3393553964131098,-0.18862505198058951,-0.24861211703337643,-0.09814856399704766,-0.3050014091940193,-0.026589137105490247,0.9106632227768015
-0.325045456003854,-0.5734876765383803,-0.4044093921345758,-0.2552090472018318,-0.1806576335845104,-0.4537339921504933,-0.45701978602887233,-1.3423512631895393
-0.32485867886289993,-0.5734876765383803,-0.4042529132802219,-0.19230482863799897,0.03043658335854736,-0.09528826446306701,0.03612189434247827,-1.3043671725292731
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.1806576335845104,-0.4596113863211337,-0.46251395925890293,-0.3079353835230243
3.315614575472604,2.45988691095485,3.3443545216210793,0.8422436520563735,-0.11388350068779624,3.38387259404359,4.085654881650501,0.9124914739571602
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.1806576335845104,-0.4491208429501966,-0.46078301133498084,-0.821633924661125
-0.3165159665669521,-0.4353496774065498,-0.3654461574004622,-0.19978861026777972,0.42585470160944816,-0.4208087089086749,-0.44152014048384003,0.8906181791666429
-0.325045456003854,-0.5696379290215916,-0.4035226786265705,-0.2552090472018318,-0.17713548313495994,-0.45673135650974905,-0.4598929889153506,0.7136859713436741
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.21257712203356147,-0.4525907919113527,-0.4626994179650375,-1.3655589506175347
-0.2710668622681318,2.602554024812314,0.3723516408780332,-0.2396678468043557,0.002911550086552011,-0.26223614866297273,0.5228107435112052,0.9123480192693602
-0.325045456003854,-0.5669204601862113,-0.402896763209155,-0.2552090472018318,-0.17910058536748352,-0.45408662924004173,-0.45717733418698325,0.8064681737863186
-0.011135341107070651,-0.11174443026001556,-0.03506713624132544,0.3633439903385782,0.18631613047194773,0.7763291099602729,1.098089510283594,0.8756743120305818
-0.3191308465403089,0.16407865653108217,-0.22957035220318542,-0.2478968407000709,-0.09269496244358202,-0.39999299409465455,-0.4143405677982282,0.9096532038642298
-0.3247964198159152,-0.567146915922493,-0.40274028435480114,-0.23004735977629867,8.836017498936979,0.5338210627736617,0.03142000955012333,-1.3572605670269362
-0.325045456003854,-0.5748464109560705,-0.40472234984328354,-0.2552090472018318,-0.1934254289641308,-0.4515686364034152,-0.46020223385039616,-1.308900676097736
-0.325045456003854,-0.5603532438340423,-0.4013841342837343,-0.2552090472018318,-0.17919845696969663,-0.4524985673542456,-0.45476746147239505,0.8441210838294171
-0.325045456003854,-0.5698643847578733,-0.4035748382446885,-0.2552090472018318,-0.1806576335845104,-0.4544410470883147,-0.4599763943231689,0.7610198422528556
-0.325045456003854,-0.5750728666923521,-0.4047745094614015,-0.2552090472018318,-0.21768424018540963,-0.45146104108679025,-0.45277761792016924,-1.3655551467659768
-0.325045456003854,-0.574393499483507,-0.4046180306070476,-0.2552090472018318,-0.1806576335845104,-0.4491208429501966,-0.46177892004966387,0.5166821798300643
-0.3249831969568693,-0.5551447618995635,-0.4001323034489033,-0.2525034894141401,-0.15892521591707137,-0.4412846989330187,-0.41304701082396034,-0.18614187762713955
